股票代號,股票名稱,產業別,收盤價,MA20,評分,外資近3日淨買超,投信近3日淨買超,自營商,外資連買天數
2890,永豐金,金融保險,33.15,30.367499999999996,125668491.25,100534793.0,3046634.0,804554,3.0
2897,王道銀行,金融保險,10.35,10.0605,18169849.95,17304619.0,-388000.0,15000,3.0
2301,光寶科,電子工業,248.5,222.675,11340582.75,10800555.0,-3670816.0,88017,3.0
1714,和桐,化學工業,12.1,9.8885,8046911.25,7663725.0,0.0,260743,3.0
2451,創見,電子工業,357.0,331.675,7089237.75,6751655.0,-7984000.0,3087,3.0
2637,慧洋-KY,航運業,78.1,74.54499999999999,6806083.2,6481984.0,-6838339.0,138500,3.0
8926,台汽電,油電燃氣業,72.4,61.935,5789801.25,4631841.0,297000.0,11615,3.0
1722,台肥,化學工業,48.05,46.464999999999996,3641141.7,3467754.0,-5000.0,20000,3.0
6139,亞翔,其他電子業,825.0,752.6,3577259.7,3406914.0,-525000.0,39167,3.0
2108,南帝,橡膠工業,30.9,27.830000000000002,3317336.0,3317336.0,0.0,-6574,3.0
4720,德淵,化學工業,29.7,26.1575,2994975.9,2852358.0,-1000.0,35637,3.0
1808,潤隆,建材營造,31.7,29.192500000000003,2594352.6,2470812.0,0.0,3000,3.0
2889,國票金,金融保險,15.15,14.705000000000002,2509877.0,2509877.0,-12000.0,-141141,3.0
4534,慶騰,電機機械,31.65,24.99,1395927.75,1329455.0,0.0,3992,3.0
4142,國光生,生技醫療業,17.8,17.415,678184.5,645890.0,0.0,3217,3.0
5905,南仁湖,觀光餐旅,8.35,8.131499999999999,493500.0,470000.0,0.0,81,3.0
4716,大立,化學工業,16.7,15.182500000000001,437731.0,437731.0,0.0,-2,3.0
1805,寶徠,建材營造,12.1,10.316500000000001,392700.0,374000.0,0.0,1226,3.0
6465,威潤,通信網路業,58.0,49.2225,382900.35,364667.0,0.0,4,3.0
1342,八貫,其他,100.5,93.71,377112.0,377112.0,0.0,0,3.0
4953,緯軟,資訊服務業,142.0,123.1,352792.65,335993.0,-1000.0,3234,3.0
1725,元禎,化學生技醫療,33.2,31.639999999999997,326100.6,310572.0,0.0,1000,3.0
2414,精技,電子通路業,53.3,49.902499999999996,262350.0,262350.0,0.0,0,3.0
3073,天方能源,綠能環保類,24.8,21.025,249900.0,238000.0,0.0,2938,3.0
6283,淳安,電子工業,25.3,24.847500000000004,209149.5,199190.0,0.0,2000,3.0
2450,神腦,通信網路業,31.3,29.752499999999998,175528.5,167170.0,0.0,2000,3.0
4173,久裕,生技醫療業,18.5,18.307499999999997,143000.0,143000.0,0.0,0,3.0
4736,泰博,化學生技醫療,126.0,123.15,69573.0,69573.0,-1000.0,0,3.0
8087,麗升能源,綠能環保類,35.2,33.7,57000.0,57000.0,0.0,0,3.0
4907,富宇,建材營造,38.8,37.8575,39000.0,39000.0,0.0,0,3.0
1599,宏佳騰,電機機械,23.8,23.755000000000003,32000.0,32000.0,0.0,0,3.0
8432,東生華,生技醫療業,52.0,50.43,23000.0,23000.0,0.0,0,3.0
4735,豪展,生技醫療業,33.0,31.079999999999995,10000.0,10000.0,0.0,0,3.0
