股票代號,股票名稱,產業別,收盤價,MA20,評分,外資近3日淨買超,投信近3日淨買超,自營商,外資連買天數
2449,京元電子,半導體業,329.5,305.15,69038036.0,69038036.0,-9542208.0,-428761,3.0
2337,旺宏,半導體業,172.0,158.9,58695206.25,46956165.0,489000.0,205312,3.0
8150,南茂,半導體業,106.5,98.375,38304625.8,36480596.0,-7029000.0,838326,3.0
2388,威盛,半導體業,79.6,72.88,21099393.6,17582828.0,30000.0,-995393,3.0
2369,菱生,電子工業,44.55,36.3375,19897883.25,18950365.0,0.0,626207,3.0
6257,矽格,電子工業,237.0,222.35,16810216.8,14008514.0,1195545.0,-251223,3.0
3105,穩懋,半導體業,522.0,511.925,13042605.45,12421529.0,-631043.0,588803,3.0
8054,安國,半導體業,124.5,103.86500000000001,7570269.0,7209780.0,0.0,84510,3.0
3006,晶豪科,半導體業,245.0,232.975,7163223.0,7163223.0,-255000.0,-18137,3.0
6179,亞通,其他,27.2,24.427500000000002,2306377.5,2196550.0,0.0,189667,3.0
3031,佰鴻,光電業,32.05,30.142500000000002,1670251.0,1670251.0,0.0,-1548,3.0
3372,典範,半導體業,23.5,21.0975,1270539.9,1210038.0,0.0,397,3.0
3588,通嘉,半導體業,69.0,60.584999999999994,1209439.0,1209439.0,0.0,-22375,3.0
5302,太欣,半導體業,13.85,11.4105,934489.5,889990.0,0.0,10758,3.0
6023,元大期,金融業,100.0,99.685,506791.0,506791.0,0.0,0,3.0
8040,九暘,半導體業,114.0,102.905,367721.55,350211.0,0.0,23858,3.0
8927,北基,油電燃氣業,21.25,19.877499999999998,325512.6,310012.0,0.0,22,3.0
6541,泰福-KY,化學生技醫療,43.85,40.425,290004.0,290004.0,0.0,-3000,3.0
1713,國化,化學工業,50.1,49.440000000000005,226210.95,215439.0,0.0,2000,3.0
2423,固緯,其他電子業,80.0,78.525,157878.0,157878.0,0.0,-1000,3.0
3594,磐儀,電腦及週邊設備業,50.5,48.385000000000005,146002.5,139050.0,0.0,5439,3.0
6996,力領科技,半導體業,197.5,193.625,119817.6,114112.0,0.0,3794,3.0
2755,揚秦,觀光餐旅,143.0,136.075,32914.0,32914.0,0.0,0,3.0
5514,三豐,建材營造,14.0,13.377500000000001,15000.0,15000.0,0.0,0,3.0
2949,欣新網,數位雲端類,69.0,64.995,4000.0,4000.0,0.0,0,3.0
3711,日月光投控,半導體業,662.0,598.9,39837520.0,39837520.0,-20957997.0,-338561,3.0
3374,精材,半導體業,303.5,250.75,14952497.7,14240474.0,-900.0,1069645,3.0
2363,矽統,半導體業,65.9,62.675,7263188.4,6052657.0,50000.0,-20333,3.0
2454,聯發科,半導體業,4535.0,4391.25,7015748.25,6681665.0,-5429755.0,78406,3.0
1514,亞力,電機機械,127.0,125.75,6670297.2,6352664.0,0.0,71629,3.0
3591,艾笛森,光電業,27.55,24.375,3259607.0,3259607.0,0.0,-103122,3.0
5371,中光電,光電業,76.5,71.57000000000001,3090605.7,2943434.0,-3000.0,543903,3.0
3014,聯陽,半導體業,161.0,150.325,1745265.0,1396212.0,161351.0,15192,3.0
2483,百容,電子工業,41.95,32.17999999999999,1709232.0,1709232.0,0.0,-8841,3.0
5324,士開,建材營造,12.15,12.0375,1313000.0,1313000.0,0.0,0,3.0
6472,保瑞,化學生技醫療,439.5,382.1,1159348.0,1159348.0,-18876.0,-36684,3.0
4968,立積,半導體業,119.0,113.05,1105873.75,884699.0,10000.0,11941,3.0
6715,嘉基,電子零組件業,569.0,445.825,891757.5,713406.0,1000.0,69778,3.0
4147,中裕,生技醫療業,63.4,54.982499999999995,827419.95,788019.0,0.0,4673,3.0
7712,博盛半導體,半導體業,200.0,161.6,818595.75,779615.0,0.0,32590,3.0
9908,大台北,油電燃氣業,29.8,29.389999999999997,488725.65,465453.0,0.0,2000,3.0
6109,亞元,通信網路業,13.65,11.41,446000.0,446000.0,0.0,-9866,3.0
6233,旺玖,半導體業,25.45,24.735000000000003,417000.0,417000.0,0.0,0,3.0
2739,寒舍,觀光餐旅,36.4,35.7325,127020.0,127020.0,0.0,0,3.0
8499,鼎炫-KY,其他電子業,312.0,300.0,97430.55,92791.0,0.0,1780,3.0
2706,第一店,觀光餐旅,12.45,12.2025,60480.0,57600.0,0.0,8000,3.0
2433,互盛電,其他電子業,44.25,43.934999999999995,22101.45,21049.0,0.0,2000,3.0
