股票代號,股票名稱,產業別,收盤價,MA20,評分,外資近3日淨買超,投信近3日淨買超,自營商,外資連買天數
3481,群創,電子工業,29.4,26.07,452045007.5,361636006.0,3909816.0,604009,3.0
2301,光寶科,電子工業,204.0,170.925,58392621.0,58392621.0,-5584550.0,-1341233,3.0
2027,大成鋼,鋼鐵工業,39.6,37.667500000000004,49958178.9,47579218.0,-1107000.0,1380744,3.0
2356,英業達,電子工業,49.55,46.6075,39500012.0,39500012.0,-421060.0,-580713,3.0
3006,晶豪科,半導體業,202.0,169.075,14329612.8,11941344.0,11000.0,-159342,3.0
2376,技嘉,電子工業,317.0,281.725,12396092.1,11805802.0,-323079.0,37145,3.0
2606,裕民,航運業,65.0,62.33,8145394.0,8145394.0,-1654000.0,-18260,3.0
2395,研華,電子工業,476.5,373.9,6668986.8,5557489.0,120094.0,-16631,3.0
2458,義隆,電子工業,151.5,137.875,4550089.95,4333419.0,-1379758.0,37694,3.0
8086,宏捷科,半導體業,159.5,145.0,3587634.75,3416795.0,0.0,270967,3.0
2404,漢唐,其他電子業,1015.0,971.5,2893861.95,2756059.0,-213000.0,54918,3.0
6446,藥華藥,生技醫療業,724.0,648.45,2440794.3,2324566.0,-444000.0,65736,3.0
6414,樺漢,電腦及週邊設備業,346.5,316.7,2369227.0,2369227.0,-126000.0,-44068,3.0
2305,全友,電子工業,17.8,17.13,1373042.0,1373042.0,-2000.0,-7379,3.0
6206,飛捷,電子工業,119.0,107.975,1331418.9,1268018.0,-21837.0,34699,3.0
8163,達方,電子工業,29.75,27.7825,1138969.65,1084733.0,0.0,57520,3.0
6781,AES-KY,電子工業,1230.0,1090.25,1068160.0,854528.0,1754.0,18665,3.0
5607,遠雄港,航運業,51.9,47.985,877898.0,877898.0,0.0,-38979,3.0
6134,萬旭,電子零組件業,33.25,31.454999999999995,837000.0,837000.0,0.0,-9246,3.0
3055,蔚華科,電子工業,91.2,75.185,757020.6,720972.0,0.0,96168,3.0
3213,茂訊,電腦及週邊設備業,117.5,107.125,582406.0,582406.0,0.0,-51685,3.0
5522,遠雄,建材營造,70.0,69.825,395866.0,395866.0,-383000.0,-97,3.0
5236,凌陽創新,半導體業,168.5,156.275,297596.25,238077.0,2000.0,3796,3.0
3528,安馳,電子工業,91.0,76.9,297510.0,297510.0,0.0,0,3.0
1533,車王電,汽車工業,33.85,31.857499999999998,211753.0,211753.0,0.0,-9000,3.0
2832,台產,金融保險,53.6,50.8275,170219.7,162114.0,0.0,25895,3.0
4440,宜新實業,紡織纖維,18.1,17.8275,66000.0,66000.0,0.0,0,3.0
1256,鮮活果汁-KY,食品工業,176.0,160.4,42765.0,42765.0,0.0,-4000,3.0
6570,維田,電腦及週邊設備業,43.8,40.004999999999995,39900.0,38000.0,0.0,948,3.0
1341,富林-KY,塑膠工業,62.1,60.80499999999999,10150.0,10150.0,0.0,0,3.0
3095,及成,通信網路業,44.8,39.057500000000005,6000.0,6000.0,0.0,0,3.0
8487,愛爾達-創,創新板股票,78.7,78.535,5460.0,5200.0,0.0,999,3.0
2892,第一金,金融保險,29.5,28.652500000000003,91780968.75,73424775.0,410276.0,151187,3.0
6116,彩晶,電子工業,9.2,8.678,41806957.5,39816150.0,0.0,8192,3.0
6147,頎邦,半導體業,198.0,143.55,19667046.0,18730520.0,-2390291.0,182634,3.0
6285,啟碁,通信網路業,247.5,234.725,17302207.2,14418506.0,2269000.0,-254674,3.0
6182,合晶,半導體業,56.9,42.1225,12708856.65,12103673.0,0.0,32526,3.0
6488,環球晶,半導體業,802.0,592.9,9274238.4,7728532.0,1385804.0,-425338,3.0
6244,茂迪,光電業,29.7,27.9625,5367018.0,5367018.0,0.0,-57428,3.0
2351,順德,半導體業,183.0,145.975,4465550.0,4465550.0,-6000.0,-47826,3.0
1608,華榮,電器電纜,34.0,33.29,3919023.0,3919023.0,-94079.0,-114281,3.0
8033,雷虎,其他,159.0,147.65,2891175.0,2753500.0,0.0,58000,3.0
