股票代號,股票名稱,產業別,收盤價,MA20,評分,外資近3日淨買超,投信近3日淨買超,自營商,外資連買天數
3481,群創,電子工業,35.5,26.845,227669953.75,182135963.0,3598775.0,849391,3.0
2301,光寶科,電子工業,234.5,178.1,46805833.0,46805833.0,-9711005.0,-1615343,3.0
6282,康舒,電子零組件業,56.0,49.985,40291554.0,40291554.0,-1000.0,-30878,3.0
1714,和桐,化學工業,10.25,9.6435,14992437.6,14278512.0,0.0,39360,3.0
3006,晶豪科,半導體業,220.0,175.4,12267464.4,10222887.0,14000.0,-290915,3.0
5388,中磊,通信網路業,88.2,81.28,11062500.0,11062500.0,-236000.0,-118271,3.0
3048,益登,電子通路業,46.9,40.185,9011795.0,9011795.0,0.0,-51051,3.0
2606,裕民,航運業,63.9,62.705,8098112.0,8098112.0,-4587000.0,-111140,3.0
2049,上銀,電機機械,367.5,307.875,7197226.8,5997689.0,736724.0,-69819,3.0
6206,飛捷,電子工業,140.0,111.275,5230325.1,4981262.0,-23582.0,52711,3.0
2395,研華,電子工業,494.5,388.125,4353961.25,3483169.0,47616.0,60034,3.0
4931,新盛力,電腦及週邊設備業,202.5,159.25,4213359.0,4213359.0,0.0,-503624,3.0
2467,志聖,電子工業,649.0,558.875,3248650.0,3248650.0,-9000.0,-39327,3.0
3624,光頡,電子零組件業,66.3,55.3575,3219416.55,3066111.0,0.0,414056,3.0
4576,大銀微系統,電機機械,258.0,210.95,2940544.8,2450454.0,85000.0,-101777,3.0
4973,廣穎,半導體業,120.0,88.55999999999999,2912103.6,2773432.0,0.0,3485,3.0
3704,合勤控,電子工業,37.05,35.855000000000004,2513368.0,2513368.0,0.0,-9070,3.0
3587,閎康,其他電子類,385.5,338.0,1838529.0,1750980.0,0.0,2567,3.0
8147,正淩,電子零組件業,183.0,161.925,1820093.1,1733422.0,0.0,84852,3.0
8438,昶昕,綠能環保,103.5,89.785,1301845.65,1239853.0,0.0,26065,3.0
5289,宜鼎,電腦及週邊設備業,1795.0,1294.0,830428.8,692024.0,427723.0,-70119,3.0
6227,茂綸,電子通路業,103.0,95.295,460416.6,438492.0,0.0,5368,3.0
6716,應廣,半導體業,99.9,83.885,409000.0,409000.0,0.0,-9350,3.0
5493,三聯,其他電子類,90.4,86.67,219502.5,209050.0,0.0,1050,3.0
2852,第一保,金融保險,26.2,26.145,155000.0,155000.0,-9011.0,-5000,3.0
2892,第一金,金融保險,29.4,28.747499999999995,44247794.0,44247794.0,-804843.0,-274507,3.0
6285,啟碁,通信網路業,282.0,238.1,15306110.0,12244888.0,799000.0,315808,3.0
3209,全科,電子通路業,66.5,52.32000000000001,4913033.75,3930427.0,123161.0,9959,3.0
8390,金益鼎,綠能環保類,110.5,90.465,3146593.8,2996756.0,0.0,206866,3.0
2379,瑞昱,半導體業,555.0,546.8,2940545.0,2940545.0,-435888.0,-91560,3.0
2428,興勤,電子零組件業,201.5,183.05,1724062.2,1641964.0,0.0,9450,3.0
2302,麗正,半導體業,23.65,19.3175,1228600.8,1170096.0,0.0,11455,3.0
8076,伍豐,電腦及週邊設備業,24.85,23.145000000000003,691950.0,659000.0,0.0,1000,3.0
3537,堡達,電子零組件業,48.45,44.957499999999996,383000.0,383000.0,0.0,0,3.0
2420,新巨,電子工業,58.0,55.35,300324.15,286023.0,0.0,6000,3.0
3219,倚強科,其他電子類,83.0,67.795,271336.8,258416.0,0.0,119331,3.0
6799,來頡,半導體業,94.4,87.19,215565.0,205300.0,0.0,4951,3.0
6598,ABC-KY,生技醫療業,23.35,22.417499999999997,92700.0,92700.0,0.0,-1000,3.0
6703,軒郁,生技醫療業,116.0,113.4,19945.0,19945.0,0.0,0,3.0
9944,新麗,其他,17.1,16.5625,12700.0,12700.0,0.0,0,3.0
2947,振宇五金,居家生活類,78.4,78.0,6000.0,6000.0,0.0,0,3.0
8424,惠普,建材營造,73.7,66.875,4000.0,4000.0,0.0,0,3.0
