股票代號,股票名稱,產業別,收盤價,MA20,評分,外資近3日淨買超,投信近3日淨買超,自營商,外資連買天數
6770,力積電,半導體業,67.6,59.285000000000004,211556366.25,169245093.0,615000.0,1933261,3.0
2324,仁寶,電子工業,34.65,29.82,137650322.25,131095545.0,-75404032.0,1496476,3.0
2317,鴻海,其他電子業,261.0,242.925,121137768.75,96910215.0,964373.0,2523107,3.0
1802,台玻,玻璃陶瓷,73.9,68.11500000000001,106654007.5,85323206.0,44000.0,1314889,3.0
3231,緯創,電子工業,149.0,140.525,89725705.0,71780564.0,425716.0,602297,3.0
6282,康舒,電子零組件業,63.1,51.4625,56250222.5,45000178.0,17000.0,1979534,3.0
3706,神達,電子工業,88.5,83.55499999999999,22854543.75,18283635.0,7290000.0,3564,3.0
2369,菱生,電子工業,34.3,30.855,21923055.0,20879100.0,0.0,194202,3.0
2449,京元電子,半導體業,317.0,303.975,13365640.05,12729181.0,-8824932.0,484271,3.0
2421,建準,電子工業,162.5,147.825,11033398.75,8826719.0,2862000.0,265977,3.0
8926,台汽電,油電燃氣業,62.5,52.7275,10909708.75,8727767.0,55000.0,32909,3.0
2495,普安,電腦及週邊設備業,46.15,39.292500000000004,10209673.75,8167739.0,609000.0,150736,3.0
6265,方土昶,電子通路業,52.9,43.9725,9326554.65,8882433.0,0.0,45017,3.0
3062,建漢,通信網路業,31.25,27.28,8549436.0,8142320.0,0.0,525479,3.0
2436,偉詮電,半導體業,80.5,73.49,8100219.6,6750183.0,30000.0,-31069,3.0
6202,盛群,半導體業,61.1,56.1,7768490.0,6214792.0,524000.0,17701,3.0
1609,大亞,電器電纜,36.0,33.9875,7510412.7,7152774.0,-1000.0,87345,3.0
2406,國碩,光電業,33.9,32.08,5491753.05,5230241.0,0.0,2428,3.0
2357,華碩,電子工業,709.0,637.5,4875612.5,3900490.0,780672.0,179049,3.0
6548,長科*,半導體業,54.9,51.61,4595614.8,4376776.0,-75000.0,552648,3.0
6125,廣運,光電業,65.4,58.015,3722153.4,3544908.0,0.0,222946,3.0
4533,協易機,電機機械,33.75,31.505000000000003,3415874.7,3253214.0,0.0,93291,3.0
3380,明泰,通信網路業,35.8,32.9625,3238015.0,3238015.0,0.0,-20535,3.0
4739,康普,化學工業,106.0,93.19500000000001,3229603.0,3229603.0,-252000.0,-215652,3.0
2439,美律,通信網路業,88.2,86.55,3019465.05,2875681.0,-2031000.0,34750,3.0
2419,仲琦,通信網路業,32.3,30.445,2690482.2,2562364.0,-2000.0,90905,3.0
3413,京鼎,半導體業,349.0,317.75,2534632.5,2027706.0,108000.0,204545,3.0
3013,晟銘電,電子工業,121.5,107.23499999999999,2529287.25,2408845.0,0.0,501379,3.0
4991,環宇-KY,半導體業,840.0,695.15,2527150.8,2105959.0,24000.0,-21685,3.0
2476,鉅祥,電子工業,124.5,117.2,1885363.2,1795584.0,0.0,233361,3.0
3372,典範,半導體業,21.95,19.347500000000004,1787040.0,1787040.0,0.0,-465,3.0
1503,士電,電機機械,201.5,194.725,1664907.3,1585626.0,-7000.0,7032,3.0
3483,力致,電腦及週邊設備業,99.2,91.84,1608151.25,1286521.0,79000.0,119892,3.0
6117,迎廣,電子工業,91.9,84.36999999999999,1406974.8,1339976.0,0.0,52000,3.0
3491,昇達科,通信網路業,2090.0,1724.5,1396265.0,1117012.0,2714.0,836,3.0
6245,立端,通信網路業,89.8,82.28999999999999,1309994.7,1247614.0,0.0,97914,3.0
6937,天虹,半導體業,351.5,307.65,1265108.75,1012087.0,170000.0,58447,3.0
3025,星通,電子工業,78.1,62.925,1099990.0,1099990.0,0.0,-12757,3.0
3213,茂訊,電腦及週邊設備業,122.5,112.775,966983.85,920937.0,0.0,11615,3.0
3071,協禧,電腦及週邊設備業,31.55,30.1125,856000.0,856000.0,0.0,-50253,3.0
2241,艾姆勒,汽車工業,38.05,32.6625,767724.3,731166.0,0.0,6461,3.0
3138,耀登,通信網路業,176.5,159.0,696958.5,663770.0,0.0,35053,3.0
2397,友通,電腦及週邊設備業,64.9,59.254999999999995,665025.0,665025.0,0.0,0,3.0
6167,久正,光電業,12.95,11.952499999999999,647961.3,617106.0,0.0,13023,3.0
8935,邦泰,其他,20.2,19.092499999999998,443000.0,443000.0,0.0,0,3.0
5607,遠雄港,航運業,50.5,48.5025,343881.3,327506.0,0.0,4000,3.0
3530,晶相光,半導體業,70.9,67.12,340206.3,324006.0,0.0,5422,3.0
6465,威潤,通信網路業,51.3,47.2775,297037.0,297037.0,0.0,0,3.0
1713,國化,化學工業,49.0,47.24,247800.0,236000.0,0.0,3000,3.0
8048,德勝,通信網路業,64.4,62.075,227056.0,227056.0,0.0,-1995,3.0
2028,威致,鋼鐵工業,18.25,17.155,217041.0,217041.0,0.0,-6000,3.0
8072,陞泰,電子工業,28.2,27.747499999999995,154231.0,154231.0,0.0,-7000,3.0
4711,永純,化學工業,16.65,16.27,132000.0,132000.0,0.0,0,3.0
3178,公準,半導體業,73.3,69.35499999999999,107030.0,107030.0,0.0,0,3.0
1568,倉佑,汽車工業,31.95,28.877499999999998,80007.9,76198.0,0.0,26935,3.0
3494,誠研,電子工業,8.08,7.814,59850.0,57000.0,0.0,3000,3.0
4580,捷流閥業,電機機械,82.9,81.45500000000001,54000.0,54000.0,0.0,0,3.0
5220,萬達光電,光電業,24.75,21.330000000000002,50400.0,48000.0,0.0,10484,3.0
6674,鋐寶科技,電子工業,18.05,17.945,43000.0,43000.0,0.0,0,3.0
3171,炎洲流通,居家生活類,70.9,68.13,37800.0,36000.0,0.0,362,3.0
4905,台聯電,通信網路業,80.5,79.435,17974.0,17974.0,0.0,0,3.0
2064,晉椿,鋼鐵工業,13.3,12.5075,13000.0,13000.0,0.0,0,3.0
1605,華新,電器電纜,37.95,33.7025,48614280.0,48614280.0,-98069.0,-391214,3.0
1409,新纖,紡織纖維,17.6,16.905,20610440.0,16488352.0,172000.0,177576,3.0
3211,順達,電腦及週邊設備業,426.5,375.825,11051089.35,10524847.0,-3225000.0,215021,3.0
2332,友訊,通信網路業,15.7,14.129999999999999,8807400.0,8388000.0,0.0,22000,3.0
6153,嘉聯益,電子工業,19.1,18.1175,8350821.0,8350821.0,0.0,-47000,3.0
2371,大同,電機機械,30.4,29.85,7057977.15,6721883.0,-22000.0,547733,3.0
2405,輔信,電子工業,17.05,15.392499999999998,5997601.05,5712001.0,0.0,62000,3.0
6244,茂迪,光電業,30.65,28.45,4694816.7,4471254.0,0.0,478523,3.0
3317,尼克森,半導體業,83.7,67.72999999999999,4323924.15,4118023.0,0.0,84121,3.0
6509,聚和,化學工業,51.8,44.714999999999996,3892906.25,3114325.0,2000.0,95049,3.0
1608,華榮,電器電纜,34.05,32.985,3660391.35,3486087.0,-35594.0,24088,3.0
3596,智易,通信網路業,189.0,175.275,3002400.0,3002400.0,0.0,-228,3.0
2009,第一銅,鋼鐵工業,40.65,38.82,2274315.75,2166015.0,0.0,80216,3.0
3312,弘憶股,電子工業,50.4,44.4725,2036949.6,1939952.0,0.0,18969,3.0
8473,山林水,綠能環保,41.9,36.29,1199868.0,1199868.0,0.0,-5880,3.0
2061,風青,電器電纜,29.3,21.645,859935.3,818986.0,0.0,1401,3.0
1723,中碳,化學工業,82.7,79.49499999999999,832376.25,665901.0,102000.0,59782,3.0
3444,利機,電子通路業,106.0,91.655,786450.0,749000.0,0.0,425,3.0
6668,中揚光,光電業,41.05,37.0225,714213.0,714213.0,0.0,0,3.0
3607,谷崧,電子零組件業,15.1,14.505,596188.0,596188.0,0.0,0,3.0
2387,精元,電腦及週邊設備業,39.95,39.790000000000006,582323.7,554594.0,0.0,10000,3.0
1709,和益,化學工業,19.15,18.5325,574350.0,547000.0,0.0,20000,3.0
6913,鴻呈,電子零組件業,141.0,134.75,539102.5,431282.0,52000.0,36317,3.0
6651,全宇昕,半導體業,147.5,119.325,377491.8,359516.0,0.0,2489,3.0
3617,碩天,其他電子業,205.5,193.775,286863.15,273203.0,0.0,9549,3.0
6684,安格,半導體業,48.15,47.0375,242445.0,242445.0,0.0,-20,3.0
8499,鼎炫-KY,其他電子業,328.0,281.675,236250.0,189000.0,23000.0,4909,3.0
4549,桓達,電機機械,105.5,100.72,200082.0,166735.0,250000.0,-123,3.0
6598,ABC-KY,生技醫療業,24.5,23.252499999999998,162750.0,155000.0,0.0,16000,3.0
3555,博士旺,半導體業,233.5,229.3,144182.0,144182.0,0.0,-19154,3.0
2066,世德,電機機械,57.6,50.605000000000004,102098.0,102098.0,0.0,0,3.0
3168,眾福科,光電業,49.85,44.9525,88200.0,84000.0,0.0,6000,3.0
2114,鑫永銓,橡膠工業,91.6,88.635,77700.0,74000.0,0.0,3064,3.0
9944,新麗,其他,17.05,16.747500000000002,31500.0,30000.0,0.0,2000,3.0
6654,天正國際,其他電子類,105.5,93.675,23000.0,23000.0,0.0,0,3.0
9912,偉聯,電腦及週邊設備業,12.75,12.522499999999999,12000.0,12000.0,0.0,0,3.0
5878,台名,金融業,40.8,38.705,3000.0,3000.0,0.0,0,3.0
2323,中環,光電業,10.7,10.211,4827250.0,3861800.0,2449000.0,348145,3.0
