股票代號,股票名稱,產業別,收盤價,MA20,評分,外資近3日淨買超,投信近3日淨買超,自營商,外資連買天數
6770,力積電,半導體業,74.8,61.089999999999996,245033361.6,204194468.0,836000.0,-380756,3.0
2344,華邦電,電子工業,155.0,117.88499999999999,167173180.0,133738544.0,20286607.0,478687,3.0
1303,南亞,塑膠工業,95.5,88.405,101447838.75,81158271.0,323732.0,2102,3.0
1802,台玻,玻璃陶瓷,72.8,68.625,58611385.0,46889108.0,1743000.0,644143,3.0
2369,菱生,電子工業,40.15,31.665000000000003,21519280.65,20494553.0,0.0,414171,3.0
6548,長科*,半導體業,61.1,52.425,15417309.0,15417309.0,0.0,-153444,3.0
2495,普安,電腦及週邊設備業,50.6,40.0425,9959375.0,7967500.0,202000.0,104921,3.0
2606,裕民,航運業,72.5,64.685,9761042.5,7808834.0,580000.0,98829,3.0
8070,長華*,電子工業,50.3,46.752500000000005,7278556.95,6931959.0,-582702.0,311780,3.0
2436,偉詮電,半導體業,78.1,74.045,5947771.0,5947771.0,0.0,-29636,3.0
6125,廣運,光電業,65.8,59.3,5015003.0,5015003.0,0.0,-103045,3.0
8131,福懋科,半導體業,68.9,65.68,4866853.95,4635099.0,0.0,69961,3.0
2637,慧洋-KY,航運業,75.9,73.56,4240931.1,4038982.0,-128125.0,107208,3.0
6290,良維,電子零組件業,328.5,283.15,3600872.1,3429402.0,0.0,23599,3.0
5469,瀚宇博,電子工業,87.0,82.475,1791713.7,1706394.0,0.0,180664,3.0
3372,典範,半導體業,22.05,19.7225,1720869.15,1638923.0,0.0,677,3.0
6691,洋基工程,其他電子業,674.0,639.85,1200398.75,960319.0,7000.0,55911,3.0
6491,晶碩,生技醫療業,325.0,294.15,1025457.5,820366.0,58000.0,11866,3.0
6245,立端,通信網路業,90.6,83.38,938307.3,893626.0,0.0,13326,3.0
8016,矽創,電子工業,301.0,269.875,604580.55,575791.0,-13741.0,24675,3.0
6693,廣閎科,半導體業,151.0,147.025,507354.0,507354.0,-125000.0,-51076,3.0
3229,晟鈦,電子工業,45.9,41.542500000000004,409484.25,389985.0,0.0,677,3.0
3713,新晶投控,綠能環保類,15.6,13.942499999999999,362000.0,362000.0,0.0,-997,3.0
6716,應廣,半導體業,107.0,94.39500000000001,335810.0,335810.0,0.0,-530,3.0
6465,威潤,通信網路業,50.9,47.817499999999995,309037.0,309037.0,0.0,0,3.0
3588,通嘉,半導體業,64.5,61.8,281661.45,268249.0,0.0,2970,3.0
2397,友通,電腦及週邊設備業,62.9,59.94000000000001,260442.0,248040.0,0.0,1000,3.0
4771,望隼,化學生技醫療,200.5,190.2,244650.0,233000.0,0.0,2000,3.0
1713,國化,化學工業,49.25,47.4875,233100.0,222000.0,0.0,7000,3.0
4711,永純,化學工業,17.1,16.3475,217000.0,217000.0,0.0,0,3.0
4768,晶呈科技,化學工業,504.0,476.025,202903.05,193241.0,0.0,1821,3.0
2438,翔耀,光電業,25.3,22.327499999999997,189000.0,180000.0,0.0,5197,3.0
1583,程泰,電機機械,53.8,48.08,44000.0,44000.0,0.0,-2000,3.0
2885,元大金,金融保險,59.5,55.29,37887016.0,37887016.0,-31424101.0,-119721,3.0
6147,頎邦,半導體業,265.0,202.225,24376383.6,20313653.0,3498638.0,-170375,3.0
6005,群益證,金融保險,35.0,31.07,15611469.0,15611469.0,-1966563.0,0,3.0
3211,順達,電腦及週邊設備業,464.0,384.425,15409130.0,15409130.0,-1703000.0,-257109,3.0
8261,富鼎,半導體業,195.0,141.175,2333737.0,2333737.0,0.0,-40230,3.0
8473,山林水,綠能環保,42.85,36.897499999999994,1916727.75,1825455.0,0.0,191,3.0
6141,柏承,電子工業,39.3,33.21,1864900.0,1864900.0,0.0,-4888,3.0
1709,和益,化學工業,19.2,18.544999999999998,1440610.5,1372010.0,0.0,2000,3.0
2061,風青,電器電纜,33.6,23.0325,1134794.0,1134794.0,0.0,-10659,3.0
6435,大中,半導體業,290.0,230.075,1073999.85,1022857.0,0.0,6771,3.0
2641,正德,航運業,17.7,17.657500000000002,949750.0,949750.0,0.0,-5116,3.0
2387,精元,電腦及週邊設備業,40.35,39.7875,748441.0,748441.0,0.0,-1000,3.0
1612,宏泰,電器電纜,36.9,36.425,458139.15,436323.0,-44251.0,63400,3.0
6913,鴻呈,電子零組件業,144.0,134.975,418948.8,349124.0,13000.0,-12684,3.0
3607,谷崧,電子零組件業,15.2,14.55,338018.0,338018.0,0.0,0,3.0
2849,安泰銀,金融保險,13.8,13.5375,213150.0,203000.0,0.0,21000,3.0
6617,共信-KY,生技醫療業,73.8,66.395,200622.45,191069.0,0.0,5259,3.0
6598,ABC-KY,生技醫療業,24.95,23.552500000000002,169000.0,169000.0,0.0,-3000,3.0
8499,鼎炫-KY,其他電子業,313.5,286.85,144000.0,120000.0,13000.0,-9702,3.0
2066,世德,電機機械,55.7,51.657500000000006,79000.0,79000.0,0.0,0,3.0
4561,健椿,電機機械,48.8,47.205,62480.0,62480.0,0.0,-5176,3.0
4538,大詠城,電機機械,18.7,18.425000000000004,19000.0,19000.0,0.0,0,3.0
6015,宏遠證,金融業,17.95,15.430000000000001,7082894.0,7082894.0,0.0,0,3.0
6026,福邦證,金融業,16.45,15.732499999999998,2694000.0,2694000.0,0.0,0,3.0
2816,旺旺保,金融保險,31.95,30.840000000000003,141000.0,141000.0,0.0,-5000,3.0
