股票代號,股票名稱,產業別,收盤價,MA20,評分,外資近3日淨買超,投信近3日淨買超,自營商,外資連買天數
2618,長榮航,航運業,39.95,36.58,73911296.0,73911296.0,-15529295.0,-100951,3.0
2401,凌陽,半導體業,31.45,28.547500000000003,19477153.75,15581723.0,5000.0,634068,3.0
1714,和桐,化學工業,16.7,11.3225,14822146.5,14116330.0,0.0,580585,3.0
6202,盛群,半導體業,65.2,57.435,10668135.0,8534508.0,17000.0,135152,3.0
2501,國建,建材營造,27.0,23.4775,6297078.9,5997218.0,0.0,36528,3.0
5471,松翰,電子工業,57.4,52.392500000000005,4535694.0,4535694.0,0.0,-1632,3.0
1722,台肥,化學工業,48.85,46.975,4054283.1,3861222.0,-7000.0,40000,3.0
4934,太極,光電業,17.95,17.025,3603388.95,3431799.0,0.0,4691,3.0
8163,達方,電子工業,45.0,39.08,2379641.25,2266325.0,0.0,90589,3.0
6691,洋基工程,其他電子業,757.0,646.15,2352073.5,2240070.0,-4000.0,82384,3.0
5410,國眾,資訊服務業,48.0,40.3625,1889216.7,1799254.0,0.0,10796,3.0
1808,潤隆,建材營造,32.6,30.075,1831741.8,1744516.0,0.0,30000,3.0
3390,旭軟,電子零組件業,29.9,27.975,1632795.0,1632795.0,0.0,0,3.0
4534,慶騰,電機機械,35.6,28.395,1613589.0,1613589.0,0.0,-8285,3.0
2025,千興,鋼鐵工業,15.0,12.87,1007790.0,959800.0,0.0,39000,3.0
4551,智伸科,汽車工業,167.0,150.3,985853.4,938908.0,-282000.0,81689,3.0
2460,建通,電子工業,34.7,32.269999999999996,839422.5,799450.0,0.0,1348,3.0
6494,九齊,半導體業,63.6,56.485,600552.75,571955.0,0.0,798,3.0
5511,德昌,建材營造,74.3,72.74,438441.0,438441.0,0.0,0,3.0
1713,國化,化學工業,50.5,48.88,404016.9,384778.0,0.0,2000,3.0
5278,尚凡*,數位雲端類,25.55,23.685,352300.0,352300.0,0.0,-2298,3.0
1342,八貫,其他,115.5,99.525,349455.0,349455.0,0.0,-45724,3.0
5533,皇鼎,建材營造,14.1,13.9425,66780.0,63600.0,0.0,8000,3.0
8488,吉源-KY,其他,10.3,9.940000000000001,18858.0,17960.0,0.0,1000,3.0
2033,佳大,鋼鐵工業,15.8,15.5,14465.85,13777.0,0.0,1000,3.0
6244,茂迪,光電業,31.9,29.752500000000005,10802310.75,10287915.0,0.0,186640,3.0
2646,星宇航空,航運業,21.25,20.43,6519199.05,6208761.0,-8000.0,18963,3.0
6757,台灣虎航,航運業,58.5,54.875,4737169.5,4511590.0,-3330000.0,30266,3.0
4306,炎洲,塑膠工業,16.15,14.594999999999999,3449462.1,3285202.0,0.0,49000,3.0
4952,凌通,電子工業,58.5,51.855,1611967.35,1535207.0,0.0,1757,3.0
3303,岱稜,其他電子類,62.9,51.0075,1211445.0,1211445.0,0.0,-15230,3.0
1723,中碳,化學工業,90.0,83.50500000000001,1061357.5,849086.0,57000.0,38917,3.0
2243,宏旭-KY,汽車工業,40.9,27.5925,937599.0,937599.0,-1000.0,-10954,3.0
3004,豐達科,鋼鐵工業,138.0,128.525,711476.85,677597.0,0.0,22864,3.0
5324,士開,建材營造,12.05,11.98,379000.0,379000.0,0.0,0,3.0
2849,安泰銀,金融保險,14.4,13.792499999999999,168840.0,160800.0,0.0,13000,3.0
1234,黑松,食品工業,35.15,34.535,152243.7,144994.0,0.0,6000,3.0
6803,崑鼎,綠能環保類,288.5,287.3,74550.0,71000.0,0.0,14000,3.0
6154,順發,電子通路業,14.2,13.620000000000001,35000.0,35000.0,0.0,0,3.0
2380,虹光,電子工業,6.3,5.784999999999999,24999.0,24999.0,0.0,0,3.0
2024,志聯,鋼鐵工業,14.6,13.41,19081.65,18173.0,0.0,52,3.0
2718,全心投控,建材營造,48.3,46.622499999999995,6300.0,6000.0,0.0,266,3.0
2838,聯邦銀,金融保險,21.9,20.84,739622.1,704402.0,-20000.0,106000,3.0
2910,統領,貿易百貨,22.25,21.64,25826.0,25826.0,0.0,0,3.0
