股票代號,股票名稱,產業別,收盤價,MA20,評分,外資近3日淨買超,投信近3日淨買超,自營商,外資連買天數
2890,永豐金,金融保險,39.8,32.5125,56522340.0,47101950.0,29033057.0,-333768,3.0
1303,南亞,塑膠工業,139.0,104.47999999999999,35276924.0,35276924.0,-111087.0,-56683,3.0
3044,健鼎,電子工業,573.0,511.35,4514622.0,4514622.0,-456023.0,-34841,3.0
2458,義隆,半導體業,172.0,159.4,4315700.0,3452560.0,38502.0,297954,3.0
2241,艾姆勒,汽車工業,50.6,38.815,3688738.2,3513084.0,0.0,12062,3.0
6179,亞通,其他,26.8,24.2625,2538048.45,2417189.0,0.0,183495,3.0
4541,晟田,其他,50.9,46.7175,2421083.7,2305794.0,0.0,2071,3.0
4551,智伸科,汽車工業,221.5,157.975,1638746.55,1560711.0,0.0,25157,3.0
3360,尚立,電子通路業,16.25,14.780000000000001,1312777.0,1312777.0,0.0,-1110,3.0
6491,晶碩,化學生技醫療,327.5,320.375,909675.0,727740.0,50000.0,12288,3.0
3530,晶相光,半導體業,71.1,66.51,623000.0,623000.0,0.0,-4843,3.0
2832,台產,金融保險,56.3,54.21,547112.0,547112.0,0.0,-8683,3.0
8438,昶昕,綠能環保,92.5,85.795,446049.45,424809.0,0.0,26221,3.0
8996,高力,電機機械,1590.0,1208.5,430458.0,358715.0,1936345.0,-107040,3.0
6949,沛爾生醫-創,創新板股票,911.0,706.0,282025.0,282025.0,0.0,-14452,3.0
4523,永彰,電機機械,30.5,29.377499999999998,207004.0,207004.0,0.0,0,3.0
5533,皇鼎,建材營造,14.0,13.9725,77000.0,77000.0,0.0,-1000,3.0
8411,福貞-KY,其他,12.15,12.120000000000001,50000.0,50000.0,0.0,-6000,3.0
5460,同協,電子零組件業,15.75,15.142500000000002,41000.0,41000.0,0.0,0,3.0
8421,旭源,其他,13.2,13.182500000000001,19000.0,19000.0,0.0,0,3.0
1301,台塑,塑膠工業,51.7,47.1925,160896655.5,153234910.0,-107370441.0,375053,3.0
1708,東鹼,化學生技醫療,50.3,43.3925,9772599.9,9307238.0,0.0,136601,3.0
2820,華票,金融保險,17.85,17.222500000000004,4466146.65,4253473.0,0.0,6000,3.0
1304,台聚,塑膠工業,13.55,12.8075,2982310.8,2840296.0,0.0,137064,3.0
6177,達麗,建材營造,50.4,45.0125,1393331.1,1326982.0,0.0,406512,3.0
5324,士開,建材營造,12.1,12.010000000000002,655141.0,655141.0,0.0,0,3.0
3583,辛耘,半導體業,889.0,850.95,513863.7,489394.0,-3000.0,65842,3.0
3652,精聯,電子工業,40.2,34.4775,192976.0,192976.0,0.0,-2544,3.0
2739,寒舍,觀光餐旅,35.8,35.589999999999996,150150.0,143000.0,0.0,19000,3.0
2718,全心投控,建材營造,51.0,47.197500000000005,49350.0,47000.0,0.0,415,3.0
