股票代號,股票名稱,產業別,收盤價,MA20,評分,外資近3日淨買超,投信近3日淨買超,自營商,外資連買天數
2388,威盛,半導體業,88.0,77.525,15008460.0,12006768.0,414000.0,188789,3.0
2369,菱生,電子工業,32.05,30.5925,13790136.15,13133463.0,0.0,315019,3.0
6202,盛群,半導體業,60.8,55.93499999999999,8730740.0,6984592.0,571000.0,24911,3.0
3062,建漢,通信網路業,29.35,27.0075,8545131.0,8138220.0,0.0,108457,3.0
2495,普安,電腦及週邊設備業,44.2,38.9775,8172346.25,6537877.0,604000.0,265051,3.0
3704,合勤控,電子工業,44.0,36.605000000000004,8011127.25,7629645.0,0.0,122891,3.0
3673,TPK-KY,光電業,77.0,64.24,7804274.1,7432642.0,0.0,674668,3.0
3048,益登,電子通路業,74.5,47.9875,4420130.4,4209648.0,0.0,423363,3.0
6209,今國光,電子工業,85.8,68.715,3698198.7,3522094.0,0.0,24879,3.0
2439,美律,通信網路業,88.3,86.475,3383520.0,3222400.0,-1839395.0,92944,3.0
4533,協易機,電機機械,33.4,31.307499999999997,3190124.7,3038214.0,0.0,229583,3.0
3380,明泰,通信網路業,34.15,32.917500000000004,2607165.75,2483015.0,0.0,193604,3.0
3265,台星科,半導體業,186.0,177.775,2566920.3,2444686.0,-52440.0,79686,3.0
6245,立端,通信網路業,88.0,81.85499999999999,1900728.9,1810218.0,-1957.0,76,3.0
1773,勝一,化學生技醫療,184.5,174.325,1894577.5,1515662.0,560000.0,49539,3.0
3372,典範,半導體業,20.25,19.19,1643117.0,1643117.0,0.0,0,3.0
1560,中砂,電機機械,688.0,599.3,1503953.85,1432337.0,-792000.0,1824,3.0
3003,健和興,電子工業,61.9,57.275,1255605.75,1195815.0,0.0,1092,3.0
5434,崇越,電子通路業,449.5,414.375,757897.35,721807.0,-84000.0,55056,3.0
6937,天虹,半導體業,323.5,304.75,757183.75,605747.0,170000.0,67966,3.0
3213,茂訊,電腦及週邊設備業,119.5,111.9,686708.4,654008.0,-1427.0,9185,3.0
2397,友通,電腦及週邊設備業,62.1,58.86500000000001,650140.0,650140.0,0.0,0,3.0
3528,安馳,電子工業,93.8,82.9,621600.0,592000.0,0.0,2249,3.0
6113,亞矽,電子通路業,27.6,23.947499999999998,609148.05,580141.0,0.0,168,3.0
6776,展碁國際,電子工業,59.1,57.67999999999999,532067.0,532067.0,0.0,0,3.0
