股票代號,股票名稱,產業別,收盤價,MA20,評分,外資近3日淨買超,投信近3日淨買超,自營商,外資連買天數
8028,昇陽半導體,半導體業,317.0,314.775,4088841.6,3407368.0,258000.0,-495611,3.0
3360,尚立,電子通路業,22.7,16.6575,2276081.85,2167697.0,0.0,3839,3.0
6753,龍德造船,航運業,136.5,123.5,856473.45,815689.0,0.0,180059,3.0
2467,志聖,電子工業,620.0,582.05,850571.4,810068.0,-11489.0,44805,3.0
6491,晶碩,化學生技醫療,345.0,324.025,784001.25,627201.0,60000.0,11012,3.0
6234,高僑,光電業,48.6,45.6875,121642.0,121642.0,0.0,-1814,3.0
2755,揚秦,觀光餐旅,140.0,138.375,21999.0,21999.0,0.0,-29000,3.0
8033,雷虎,其他,169.5,136.075,6548949.75,6237095.0,0.0,566969,3.0
3583,辛耘,半導體業,904.0,844.45,1366698.9,1301618.0,0.0,17690,3.0
6156,松上,電子零組件業,28.8,22.555,1242150.0,1183000.0,0.0,99647,3.0
1709,和益,化學工業,21.95,20.910000000000004,840828.0,840828.0,0.0,0,3.0
4162,智擎,生技醫療業,61.0,57.29,401567.25,382445.0,0.0,2889,3.0
