股票代號,股票名稱,產業別,收盤價,MA20,評分,外資近3日淨買超,投信近3日淨買超,自營商,外資連買天數
6209,今國光,電子工業,86.7,67.465,7394469.0,7394469.0,0.0,-445909,3.0
2404,漢唐,其他電子業,1100.0,1000.75,6444278.4,6137408.0,-269000.0,193532,3.0
3704,合勤控,電子工業,41.4,36.1925,6371236.2,6067844.0,0.0,74450,3.0
3673,TPK-KY,光電業,74.2,63.475,5699332.8,5427936.0,0.0,1079107,3.0
2458,義隆,電子工業,158.5,143.225,4428679.2,3690566.0,410573.0,-54826,3.0
8163,達方,電子工業,35.55,29.655,2632890.75,2507515.0,0.0,47429,3.0
6245,立端,通信網路業,85.1,81.59,1457981.7,1388554.0,-2755.0,50627,3.0
1533,車王電,汽車工業,39.85,33.7625,461006.0,461006.0,0.0,-24755,3.0
6996,力領科技,半導體業,198.0,182.125,214331.0,214331.0,0.0,-644,3.0
6894,衛司特,綠能環保類,354.5,341.1,128110.5,122010.0,0.0,2018,3.0
8291,尚茂,電子零組件業,82.9,39.002500000000005,3058.0,3058.0,0.0,0,3.0
1341,富林-KY,塑膠工業,63.0,61.19,3020.0,3020.0,0.0,0,3.0
2489,瑞軒,光電業,46.8,41.675,35909283.75,28727427.0,550000.0,843988,3.0
2352,佳世達,電腦及週邊設備業,27.2,25.169999999999998,7631711.25,6105369.0,2153000.0,186614,3.0
5328,華容,電子零組件業,33.95,27.277499999999996,6127730.7,5835934.0,0.0,165825,3.0
2375,凱美,電子工業,122.5,93.51,4962266.4,4725968.0,-1859.0,78182,3.0
6120,達運,電子工業,13.4,13.002500000000001,4031250.0,3225000.0,245000.0,32377,3.0
2332,友訊,通信網路業,14.6,14.007500000000002,4016000.0,4016000.0,0.0,-33001,3.0
8105,凌巨,光電業,16.45,14.367499999999998,3392125.8,3230596.0,0.0,8000,3.0
6509,聚和,化學工業,49.15,43.885000000000005,2974860.0,2479050.0,23000.0,-14703,3.0
2645,長榮航太,航運業,162.5,157.1,2822360.0,2257888.0,82000.0,63595,3.0
4306,炎洲,塑膠工業,13.8,13.309999999999999,2370000.0,2370000.0,0.0,0,3.0
8473,山林水,綠能環保,40.7,35.8525,2017577.0,2017577.0,0.0,-6714,3.0
8415,大國鋼,鋼鐵工業,36.25,34.525,1806000.0,1806000.0,0.0,-331763,3.0
3675,德微,半導體業,316.5,243.575,1798800.0,1499000.0,412000.0,-29888,3.0
6425,易發,電機機械,90.2,85.88499999999999,927179.4,883028.0,0.0,1204,3.0
6411,晶焱,半導體業,94.6,81.71,720403.95,686099.0,0.0,25050,3.0
4908,前鼎,通信網路業,243.0,222.125,432552.0,432552.0,0.0,-112053,3.0
2453,凌群,資訊服務業,55.7,54.339999999999996,287013.0,287013.0,0.0,-2000,3.0
2114,鑫永銓,橡膠工業,89.6,88.39500000000001,57000.0,57000.0,0.0,-5000,3.0
6577,勁豐,電腦及週邊設備業,79.7,79.64,27000.0,27000.0,0.0,0,3.0
9944,新麗,其他,17.0,16.68,15038.0,15038.0,0.0,0,3.0
