股票代號,股票名稱,產業別,收盤價,MA20,評分,外資近3日淨買超,投信近3日淨買超,自營商,外資連買天數
2027,大成鋼,鋼鐵工業,39.4,38.165000000000006,64407973.0,64407973.0,-2717000.0,-647012,3.0
2542,興富發,建材營造,44.6,39.6575,13201662.5,10561330.0,618600.0,242937,3.0
3028,增你強,電子工業,81.2,71.06,5170386.25,4136309.0,279300.0,49371,3.0
6227,茂綸,電子通路業,119.0,99.84,1757604.45,1673909.0,0.0,192631,3.0
6126,信音,電子零組件業,33.85,32.4925,658368.9,627018.0,0.0,18001,3.0
8935,邦泰,其他,20.05,18.865000000000002,475904.0,475904.0,0.0,-178,3.0
5263,智崴,文化創意業,111.5,98.36999999999999,294108.15,280103.0,0.0,257,3.0
4551,智伸科,汽車工業,145.5,140.35,240013.0,240013.0,0.0,-20032,3.0
3577,泓格,電腦及週邊設備業,118.5,90.41999999999999,155400.0,148000.0,0.0,13837,3.0
5347,世界,半導體業,159.0,156.15,186974728.8,155812274.0,5312515.0,-301313,3.0
3008,大立光,光電業,3290.0,2704.75,2536896.0,2114080.0,316954.0,-184152,3.0
6449,鈺邦,電子工業,271.0,187.225,1389797.85,1323617.0,0.0,56957,3.0
3498,陽程,其他電子類,144.5,99.885,1360044.0,1360044.0,0.0,-42096,3.0
4562,穎漢,電機機械,42.95,36.255,538650.0,513000.0,0.0,7153,3.0
2420,新巨,電子工業,59.5,55.85,406722.75,387355.0,0.0,2000,3.0
2453,凌群,資訊服務業,55.3,54.339999999999996,157000.0,157000.0,0.0,0,3.0
2739,寒舍,觀光餐旅,35.25,34.715,94000.0,94000.0,0.0,0,3.0
4107,邦特,生技醫療業,119.0,117.7,44000.0,44000.0,0.0,0,3.0
1259,安心,觀光餐旅,57.2,52.260000000000005,11000.0,11000.0,0.0,0,3.0
