股票代號,股票名稱,產業別,收盤價,MA20,評分,外資近3日淨買超,投信近3日淨買超,自營商,外資連買天數
2618,長榮航,航運業,42.55,37.25750000000001,145431691.65,138506373.0,-16989058.0,513605,3.0
2890,永豐金,金融保險,36.35,32.0075,57864556.8,48220464.0,5788163.0,-158543,3.0
3044,健鼎,電子工業,571.0,507.1,6619706.25,5295765.0,60977.0,4520,3.0
2897,王道銀行,金融保險,10.55,10.2105,5186782.0,5186782.0,0.0,-60000,3.0
2316,楠梓電,電子工業,187.0,165.0,3573365.25,3403205.0,0.0,186031,3.0
4541,晟田,其他,51.0,46.3775,2127084.75,2025795.0,0.0,6770,3.0
6179,亞通,其他,25.65,24.22,1632600.0,1632600.0,0.0,-82535,3.0
3360,尚立,電子通路業,16.6,14.7,1237618.2,1178684.0,0.0,1022,3.0
4551,智伸科,汽車工業,201.5,154.825,786333.45,748889.0,0.0,28673,3.0
2832,台產,金融保險,56.9,54.07000000000001,558452.0,558452.0,0.0,-3000,3.0
3530,晶相光,半導體業,71.5,66.405,543690.0,517800.0,0.0,4123,3.0
8438,昶昕,綠能環保,88.2,85.575,419274.0,419274.0,0.0,-5942,3.0
6949,沛爾生醫-創,創新板股票,895.0,694.15,129885.0,123700.0,0.0,12566,3.0
6625,必應,其他,79.0,74.735,119040.6,113372.0,0.0,119,3.0
1465,偉全,紡織纖維,12.45,12.33,51555.0,49100.0,0.0,10000,3.0
5460,同協,電子零組件業,16.4,15.13,45150.0,43000.0,0.0,548,3.0
8421,旭源,其他,13.5,13.2025,11000.0,11000.0,0.0,0,3.0
2489,瑞軒,光電業,48.6,47.47,15789043.0,15789043.0,-4000.0,-281223,3.0
4904,遠傳,通信網路業,109.5,101.205,12274482.15,11689983.0,-8002189.0,277480,3.0
2478,大毅,電子工業,227.5,152.05,9828977.0,9828977.0,0.0,-62549,3.0
6269,台郡,電子工業,79.9,68.235,9293361.0,8850820.0,0.0,307437,3.0
2845,遠東銀,金融保險,13.3,12.4025,8186908.8,6822424.0,15744000.0,-315519,3.0
3596,智易,通信網路業,193.5,187.625,2161086.25,1728869.0,729000.0,27948,3.0
2061,風青,電器電纜,48.05,36.495000000000005,708000.0,708000.0,0.0,-7823,3.0
1789,神隆,化學生技醫療,21.2,19.855,702360.0,702360.0,0.0,-14000,3.0
6164,華興,光電業,13.6,12.692499999999999,671653.5,639670.0,0.0,2000,3.0
3546,宇峻,文化創意業,86.1,82.375,450281.0,450281.0,0.0,-25098,3.0
3092,鴻碩,電子工業,32.2,29.85,300408.15,286103.0,0.0,2003,3.0
2718,全心投控,建材營造,50.6,46.957499999999996,32000.0,32000.0,0.0,0,3.0
8463,潤泰材,其他,22.1,21.8425,29704.5,28290.0,0.0,2000,3.0
2812,台中銀,金融保險,19.85,19.119999999999997,20804234.4,17336862.0,601276.0,-30000,3.0
2704,國賓,觀光餐旅,46.1,42.85,201859.35,192247.0,0.0,4000,3.0
