股票代號,股票名稱,產業別,收盤價,MA20,評分,外資近3日淨買超,投信近3日淨買超,自營商,外資連買天數
2618,長榮航,航運業,38.7,36.2875,48747114.15,46425823.0,-15058044.0,2863145,3.0
2406,國碩,光電業,39.0,34.565,22252363.0,22252363.0,0.0,-60515,3.0
1714,和桐,化學工業,15.2,10.975,9860088.0,9390560.0,0.0,497944,3.0
2413,環科,電子工業,61.2,52.79,8367691.5,7969230.0,0.0,19365,3.0
2501,國建,建材營造,26.5,23.232499999999998,5575644.0,5575644.0,0.0,-4659,3.0
3550,聯穎,電子工業,29.05,22.697499999999998,4712037.75,4487655.0,0.0,1624,3.0
1722,台肥,化學工業,48.4,46.805,3872534.4,3688128.0,-7000.0,31000,3.0
2404,漢唐,電子工業,1310.0,1162.25,2981347.95,2839379.0,-933098.0,250756,3.0
4934,太極,光電業,17.7,16.9675,2582400.0,2582400.0,0.0,-43691,3.0
5471,松翰,電子工業,54.2,52.042500000000004,2277457.35,2169007.0,0.0,63,3.0
5410,國眾,資訊服務業,45.65,39.8475,1971333.0,1877460.0,0.0,83450,3.0
6691,洋基工程,其他電子業,689.0,639.45,1765362.9,1681298.0,-2000.0,60522,3.0
5498,凱崴,電子零組件業,69.4,64.81500000000001,1580347.65,1505093.0,0.0,203941,3.0
3213,茂訊,電腦及週邊設備業,138.5,124.625,1172979.15,1117123.0,-1427.0,76801,3.0
5434,崇越,電子通路業,466.0,449.0,1076930.0,1076930.0,-177884.0,-13258,3.0
2025,千興,鋼鐵工業,14.1,12.7075,719250.0,685000.0,0.0,21000,3.0
4551,智伸科,汽車工業,152.0,149.225,691853.4,658908.0,-613000.0,32467,3.0
6465,威潤,通信網路業,60.9,51.660000000000004,546009.45,520009.0,0.0,390,3.0
5288,豐祥-KY,電機機械,190.5,162.25,482143.2,459184.0,0.0,11913,3.0
5302,太欣,半導體業,11.3,10.6175,318255.0,303100.0,0.0,21000,3.0
6494,九齊,半導體業,57.9,56.0,201683.0,201683.0,0.0,0,3.0
5511,德昌,建材營造,76.2,72.625,195871.0,195871.0,0.0,0,3.0
2059,川湖,電子工業,6910.0,5383.25,111742.8,93119.0,2231.0,-16395,3.0
2303,聯電,半導體業,133.5,127.375,83950433.7,79952794.0,-123377086.0,5265939,3.0
2355,敬鵬,電子工業,61.6,60.235,13117115.55,12492491.0,-8000.0,466984,3.0
6244,茂迪,光電業,31.1,29.55,10562905.5,10059910.0,0.0,51850,3.0
4306,炎洲,塑膠工業,16.1,14.467499999999998,4164339.9,3966038.0,0.0,10000,3.0
2103,台橡,橡膠工業,22.1,20.4825,3936595.0,3936595.0,0.0,-141606,3.0
3703,欣陸,建材營造,22.05,20.759999999999998,1910177.0,1910177.0,-3000.0,-23000,3.0
6944,兆聯實業,綠能環保,991.0,926.6,1349311.95,1285059.0,-413.0,52480,3.0
2243,宏旭-KY,汽車工業,37.2,26.6325,1334653.95,1271099.0,-1000.0,6088,3.0
2107,厚生,橡膠工業,26.45,25.44,865099.2,823904.0,0.0,3000,3.0
1723,中碳,化學工業,87.0,82.95500000000001,833275.0,666620.0,53000.0,4606,3.0
2753,八方雲集,觀光餐旅,190.5,178.2,689040.0,689040.0,-2566.0,-1423,3.0
3303,岱稜,其他電子類,58.9,50.3,572487.3,545226.0,0.0,14713,3.0
8341,日友,綠能環保,81.2,77.435,526756.65,501673.0,0.0,987,3.0
9935,慶豐富,居家生活,19.25,18.8625,437133.0,437133.0,0.0,0,3.0
1506,正道,電機機械,10.4,10.2125,424700.0,424700.0,0.0,-3000,3.0
5904,寶雅,居家生活類,647.0,575.95,379321.25,303457.0,43000.0,79954,3.0
6170,統振,通信網路業,52.3,51.410000000000004,343000.0,343000.0,0.0,0,3.0
4538,大詠城,電機機械,18.55,18.245,17000.0,17000.0,0.0,0,3.0
2380,虹光,電子工業,6.43,5.7780000000000005,10999.0,10999.0,0.0,0,3.0
