股票代號,股票名稱,產業別,收盤價,MA20,評分,外資近3日淨買超,投信近3日淨買超,自營商,外資連買天數
2369,菱生,電子工業,43.3,36.6175,18955068.0,18955068.0,0.0,-516017,3.0
8054,安國,半導體業,136.5,105.09,10619858.75,8495887.0,20000.0,210842,3.0
3016,嘉晶,半導體業,137.5,121.825,5060810.0,5060810.0,0.0,-191266,3.0
2460,建通,電子工業,40.45,33.5625,2805072.9,2671498.0,0.0,1380,3.0
1560,中砂,電機機械,749.0,692.8,1467393.6,1222828.0,116000.0,-12478,3.0
6129,普誠,半導體業,18.9,16.205,1449035.7,1380034.0,0.0,24690,3.0
6672,騰輝電子-KY,電子工業,263.5,227.0,731556.0,696720.0,-4000.0,68827,3.0
6541,泰福-KY,化學生技醫療,45.25,40.775,423364.2,403204.0,0.0,2999,3.0
4416,三圓,建材營造,11.1,10.7965,423000.0,423000.0,0.0,0,3.0
6691,洋基工程,其他電子業,758.0,673.8,282818.55,269351.0,-4000.0,26964,3.0
1438,三地開發,建材營造,22.8,21.2775,54907.0,54907.0,0.0,-2693,3.0
5514,三豐,建材營造,14.25,13.34,19000.0,19000.0,0.0,0,3.0
3711,日月光投控,半導體業,653.0,601.0,28796171.0,28796171.0,-20652619.0,-70664,3.0
3374,精材,半導體業,312.0,253.575,17605959.0,16767580.0,0.0,1903966,3.0
2363,矽統,半導體業,69.2,62.754999999999995,6419961.25,5135969.0,70000.0,554806,3.0
2302,麗正,半導體業,50.2,38.209999999999994,2100504.0,2000480.0,0.0,61392,3.0
5324,士開,建材營造,12.1,12.045,1378001.0,1378001.0,0.0,0,3.0
4968,立積,半導體業,120.5,113.125,1055388.75,844311.0,10000.0,186,3.0
2483,百容,電子工業,46.1,33.195,1035438.0,1035438.0,0.0,-1208,3.0
6715,嘉基,電子零組件業,513.0,447.5,732317.0,732317.0,-2000.0,-27952,3.0
6233,旺玖,半導體業,27.0,24.78,524000.0,524000.0,0.0,0,3.0
8415,大國鋼,鋼鐵工業,35.1,35.025,441000.0,420000.0,0.0,12000,3.0
1734,杏輝,化學生技醫療,32.3,31.380000000000003,368830.0,368830.0,0.0,-1000,3.0
3294,英濟,電子零組件業,40.5,38.9625,343076.0,343076.0,0.0,-176,3.0
1234,黑松,食品工業,35.15,34.86,297220.0,297220.0,0.0,-1102,3.0
3122,笙泉,半導體業,34.9,31.165,129218.25,123065.0,0.0,1243,3.0
2433,互盛電,其他電子業,44.9,43.99,64951.0,64951.0,0.0,0,3.0
1268,漢來美食,觀光餐旅,171.0,169.2,28251.0,28251.0,0.0,0,3.0
